"pathway","pval","padj","log2err","ES","NES","size","query_gene","rank_by_NES","self_enrichment_rank"
"ZBTB7A",0.694300518134715,0.922803141875307,0.0320704174637537,-0.18156957787581,-0.953847644129736,1414,"FLI1",65,57
"ZC3H11A",0.0822320117474303,0.524974515800204,0.188204146308491,-0.328521183884806,-1.33747310619466,77,"FLI1",6,57
"ZEB1",0.695402298850575,0.922803141875307,0.0808589150280032,0.211616321212014,0.873016252556859,55,"FLI1",92,57
"ZKSCAN1",0.312965722801788,0.919023569023569,0.0886261133285098,-0.26295189979449,-1.08171197950446,85,"FLI1",29,57
"ZMIZ1",0.938409854423292,0.971628407460545,0.0201218228563507,-0.166285820397253,-0.846607877054126,700,"FLI1",94,57
"ZNF384",0.664,0.922803141875307,0.152144922367565,0.168147365147946,0.964205443767415,588,"FLI1",63,57
"AR",0.0795159678555729,0.540708581417896,0.287805130535564,0.19660820259863,1.13796361732634,431,"FOS",16,65
"ATF2",0.0729394917878081,0.540708581417896,0.287805130535564,0.165368923344821,1.03361927302971,2025,"FOS",38,65
"ATF3",0.815789473684211,0.99671772428884,0.0381628909049257,-0.200447756342423,-0.816931676691554,85,"FOS",89,65
"BCL3",0.691214470284238,0.99671772428884,0.0425877779273254,-0.202890538871673,-0.910189264445086,160,"FOS",74,65
"BCLAF1",0.984897518878101,0.99671772428884,0.0141641602737639,-0.154219675734266,-0.776514462501796,605,"FOS",94,65
"BHLHE40",0.0401326841365083,0.454837086880428,0.321775918075361,0.2229705192628,1.2053159043059,268,"FOS",10,65
"BRCA1",0.791750503018109,0.99671772428884,0.0237915888102658,-0.178572930062765,-0.939484679469737,2347,"FOS",67,65
"CBX3",0.979502196193265,0.99671772428884,0.0321428397352941,-0.164273261313131,-0.613408457975062,53,"FOS",102,65
"CEBPB",0.0620246029682836,0.540708581417896,0.321775918075361,0.256767284819515,1.24871492421942,113,"FOS",6,65
"CEBPD",0.0581272189297593,0.540708581417896,0.321775918075361,0.192922666849993,1.11942785254601,541,"FOS",20,65
"CHD1",0.99671772428884,0.99671772428884,0.0143399359768684,-0.152349362210157,-0.761395883605366,526,"FOS",97,65
"CREB1",0.122098890010091,0.691893710057181,0.123257226381337,-0.209982588530898,-1.09993715072811,1625,"FOS",26,65
"CREB1",0.660878447395301,0.99671772428884,0.0337507376805299,-0.183889864489343,-0.955281220547329,1124,"FOS",64,65
"CTCF",0.639207507820647,0.99671772428884,0.0363018462359236,-0.186823079423355,-0.960325645957158,939,"FOS",62,65
"E2F1",0.282958199356913,0.867857142857143,0.0762797180809272,-0.208309338143549,-1.05783537980093,673,"FOS",31,65
"E2F4",0.000205538187876305,0.011499941421348,0.518848077743792,-0.281760614583727,-1.41936221816919,613,"FOS",1,65
"E2F6",0.00263469761579225,0.0537478313621619,0.431707695803346,-0.227034720666893,-1.19315101254977,2119,"FOS",11,65
"EGR1",0.0656565656565657,0.540708581417896,0.195789002148949,-0.277159634658211,-1.26216608985979,181,"FOS",5,65
"EGR1",0.236842105263158,0.860863274656378,0.0894366833718621,-0.221762720911498,-1.08432986523068,368,"FOS",29,65
"ELF1",0.768218623481781,0.99671772428884,0.0257629629837414,-0.178876671273488,-0.937218614889255,1798,"FOS",69,65
"ERG",0.692722371967655,0.99671772428884,0.0444181153081573,-0.208921381378287,-0.888842190918894,108,"FOS",76,65
"ESR1",0.150862068965517,0.769396551724138,0.133554954557592,-0.321609876186606,-1.22666549755602,61,"FOS",7,65
"ETS1",0.716906946264744,0.99671772428884,0.0415717899246479,-0.20182517905473,-0.88255552053842,130,"FOS",78,65
"EZH2",0.186629526462396,0.802575107296137,0.116234148779716,-0.294643778465076,-1.19201749652792,83,"FOS",12,65
"EZH2",0.335866261398176,0.931146978021978,0.0857844408075645,-0.323625832723304,-1.10351742121508,34,"FOS",25,65
"FLI1",0.728476821192053,0.99671772428884,0.0327971189467838,-0.18432742057803,-0.918829717278271,516,"FOS",72,65
"FOS",0.61217587373168,0.991141890803672,0.0419081748591401,-0.193771945235811,-0.954791549379074,437,"FOS",65,65
"FOSL2",0.452413793103448,0.944444444444444,0.0653834195468773,-0.246822886024195,-0.999952011885374,82,"FOS",49,65
"FOXA1",0.48936170212766,0.944444444444444,0.126875729929857,0.203421378398128,1.00177568614982,119,"FOS",46,65
"FOXA2",0.201811125485123,0.823389391979301,0.106323255932708,-0.253413339953923,-1.13207074734111,154,"FOS",18,65
"FOXM1",0.453793103448276,0.944444444444444,0.0652353056017703,-0.246551732067215,-0.998853487558152,82,"FOS",50,65
"FOXP2",0.188841201716738,0.802575107296137,0.213927855492356,0.226112061537364,1.11337323000396,123,"FOS",22,65
"GABPA",0.809572301425662,0.99671772428884,0.0232248320654428,-0.176326139371073,-0.921757039883777,1553,"FOS",70,65
"GATA1",0.351230425055928,0.931146978021978,0.0675188953767744,-0.212152557668577,-1.04780297421653,453,"FOS",35,65
"GATA2",0.968325791855204,0.99671772428884,0.0187775930480379,-0.159177340074195,-0.783971276278273,448,"FOS",93,65
"HDAC2",0.526938239159001,0.962264150943396,0.055826471778749,-0.224684921176942,-0.968541576547181,116,"FOS",60,65
"HNF4A",0.113268608414239,0.679611650485437,0.133554954557592,-0.22595622821386,-1.14052350525008,622,"FOS",15,65
"IRF1",0.279040404040404,0.867857142857143,0.0857844408075645,-0.238255110027865,-1.08499753574803,181,"FOS",28,65
"IRF3",0.480984340044743,0.944444444444444,0.0525898950623616,-0.202555692053281,-1.00040489216949,453,"FOS",48,65
"IRF8",0.442922374429224,0.944444444444444,0.0713052987340038,-0.27543864342999,-1.00719115431972,48,"FOS",44,65
"KAT2A",0.494269340974212,0.944444444444444,0.0629394692018967,-0.250665500542692,-0.978566426202961,67,"FOS",57,65
"KLF4",0.992424242424242,0.99671772428884,0.0138082722594766,-0.151574021472971,-0.762806869402441,596,"FOS",96,65
"MAX",0.832826747720365,0.99671772428884,0.0212906370865403,-0.174203498956172,-0.91219270630485,1649,"FOS",73,65
"MYC",0.951942740286299,0.99671772428884,0.0125099843193737,-0.165053776852696,-0.85942578575215,1219,"FOS",83,65
"MYC",0.356026785714286,0.931146978021978,0.0667426134241917,-0.211060392049977,-1.04474721698175,477,"FOS",36,65
"MYOD1",0.678518518518519,0.99671772428884,0.0496901392724606,-0.235463956148261,-0.871645056011376,52,"FOS",81,65
"NANOG",0.0794498424193116,0.540708581417896,0.287805130535564,0.208021433794662,1.14179707901798,292,"FOS",14,65
"NELFE",0.5,0.944444444444444,0.133554954557592,0.189733145249853,0.988966513533802,181,"FOS",52,65
"NFE2L2",0.990740740740741,0.99671772428884,0.132147260608774,0.143800814824466,0.824740326768674,452,"FOS",88,65
"NFIC",0.387421383647799,0.944444444444444,0.0684714904492087,-0.224642633035328,-1.02929280630964,190,"FOS",39,65
"NFYA",0.0034814521014601,0.0591846857248216,0.431707695803346,-0.233711710367492,-1.22222861230081,1538,"FOS",8,65
"NFYB",0.0321931589537223,0.454837086880428,0.252961123069611,-0.215967817485705,-1.13634913083371,2446,"FOS",17,65
"NR2C2",0.481927710843373,0.944444444444444,0.155241966228839,0.181989753633523,0.983785413427953,268,"FOS",54,65
"NRF1",0.262996941896024,0.867857142857143,0.0774767547848578,-0.202070330140229,-1.05525439020635,1369,"FOS",32,65
"PBX3",0.869109947643979,0.99671772428884,0.0207088406492443,-0.1721299430059,-0.881682846240854,810,"FOS",79,65
"PML",0.283634608301919,0.867857142857143,0.203508959461977,0.166413744016793,1.0025326190095,1162,"FOS",45,65
"POU5F1",0.413934426229508,0.944444444444444,0.136490437780413,0.201525278848942,1.01857191989247,133,"FOS",41,65
"PPARD",0.0997375328083989,0.635826771653543,0.159646701919906,-0.274863589424954,-1.21404413547717,146,"FOS",9,65
"PPARG",0.38717067583047,0.944444444444444,0.0639271933359996,-0.211184741525438,-1.02754672256928,350,"FOS",40,65
"RAD21",0.952222222222222,0.99671772428884,0.0187018035626708,-0.164065719001097,-0.813138760310767,481,"FOS",91,65
"RCOR1",0.75,0.99671772428884,0.16440575583821,0.162679188661045,0.93850009240751,516,"FOS",68,65
"RELA",0.00244545936279268,0.0537478313621619,0.431707695803346,0.257084473607066,1.39110237419004,256,"FOS",2,65
"REST",0.244755244755245,0.860863274656378,0.0992333343771191,-0.277697686320228,-1.12930262355482,86,"FOS",19,65
"REST",0.323595505617978,0.931146978021978,0.0718276293603809,-0.213905768656173,-1.05457118396381,440,"FOS",33,65
"RFX5",0.222477064220183,0.860863274656378,0.0931454575337804,-0.224103791774346,-1.09595420047552,373,"FOS",27,65
"RUNX1",0.683769633507853,0.99671772428884,0.0333092817548776,-0.184612741853371,-0.945259969849408,808,"FOS",66,65
"SALL4",0.733644859813084,0.99671772428884,0.105920292736253,0.174074843986096,0.920337849552244,196,"FOS",71,65
"SIN3A",0.955114822546973,0.99671772428884,0.0139869590598254,-0.16315156054531,-0.83719490393598,880,"FOS",87,65
"SIX5",0.162566844919786,0.78961038961039,0.107972360317345,-0.21798177730095,-1.10749686348631,702,"FOS",23,65
"SMAD4",0.570164348925411,0.966890342308672,0.0503964322442957,-0.208624448501633,-0.956119203122632,198,"FOS",63,65
"SMC3",0.941860465116279,0.99671772428884,0.154190966581424,0.150620004013309,0.877858148378567,557,"FOS",80,65
"SOX2",0.553030303030303,0.966890342308672,0.163180127180689,0.173964483888447,0.97857643412688,377,"FOS",56,65
"SP1",0.443956043956044,0.944444444444444,0.0554793308704233,-0.203739387289211,-1.01496046720047,503,"FOS",42,65
"SP2",0.972012917115178,0.99671772428884,0.0150298748621405,-0.1574896206566,-0.798733826260535,685,"FOS",92,65
"SPI1",0.354391212699926,0.931146978021978,0.203508959461977,0.166585867103417,0.995725607187873,943,"FOS",51,65
"SPI1",0.600844772967265,0.988486561978404,0.03975964750879,-0.189578017144543,-0.968336723411771,776,"FOS",61,65
"SRF",0.187192118226601,0.802575107296137,0.231126709673834,0.206670616328955,1.10527684368898,217,"FOS",24,65
"STAT3",0.232558139534884,0.860863274656378,0.181383128498408,0.23271487084633,1.11577905411306,101,"FOS",21,65
"STAT3",0.528301886792453,0.962264150943396,0.188204146308491,0.170090346943152,0.983817011014766,477,"FOS",53,65
"STAT5A",0.822538860103627,0.99671772428884,0.0346410167413251,-0.187471436015949,-0.839832601983571,157,"FOS",85,65
"SUZ12",0.954545454545455,0.99671772428884,0.0946646223153342,0.151738976749952,0.816807443971065,228,"FOS",90,65
"TAF1",NA,NA,NA,0.158354630344999,NA,2615,"FOS",103,65
"TAF7",0.00155017553304201,0.0527059681234285,0.45505986738723,0.228260836721538,1.31781689903252,441,"FOS",4,65
"TCF3",0.000225489047477413,0.011499941421348,0.518848077743792,0.228654523204437,1.35150090158073,624,"FOS",3,65
"TCF3",0.911764705882353,0.99671772428884,0.142901149386948,0.156348877656823,0.896789680911261,470,"FOS",75,65
"TCF7L2",0.575170842824601,0.966890342308672,0.0452247443372884,-0.198395689916082,-0.970853776130799,386,"FOS",59,65
"TP53",0.938076416337286,0.99671772428884,0.0290688186426821,-0.171462213425079,-0.75355188511222,140,"FOS",98,65
"TP63",0.946236559139785,0.99671772428884,0.147331213699377,0.153103219787791,0.882974545402408,521,"FOS",77,65
"TRIM28",0.289285714285714,0.867857142857143,0.154190966581424,0.234704395330319,1.08233233411134,85,"FOS",30,65
"TRIM28",0.762872628726287,0.99671772428884,0.0402477565068868,-0.201960316399127,-0.857548461494384,107,"FOS",84,65
"UBTF",0.139284363897403,0.747737111449214,0.249246554383295,0.173549172796138,1.05219082528858,1222,"FOS",34,65
"USF1",0.578238341968912,0.966890342308672,0.0406579344155557,-0.189787081556765,-0.978653550282297,993,"FOS",55,65
"USF2",0.572640509013786,0.966890342308672,0.0421619430092452,-0.191288992654543,-0.976198398308671,765,"FOS",58,65
"VDR",0.395555555555556,0.944444444444444,0.0756946307932749,-0.290647411624333,-1.04190661519867,43,"FOS",37,65
"YY1",0.990927419354839,0.99671772428884,0.00617356336775808,-0.159462603170321,-0.838057163499871,2111,"FOS",86,65
"YY1",0.458483754512635,0.944444444444444,0.0582216241124161,-0.210984614065311,-1.00152059409525,262,"FOS",47,65
"ZBTB33",0.994487320837927,0.99671772428884,0.0151147394041638,-0.153314717949891,-0.764489418980914,518,"FOS",95,65
"ZBTB7A",0.457230142566191,0.944444444444444,0.0506004243853618,-0.193235024278388,-1.01021656876155,1414,"FOS",43,65
"ZC3H11A",0.986168741355463,0.99671772428884,0.0289981119993578,-0.158071931255694,-0.632019717048337,77,"FOS",101,65
"ZEB1",0.960176991150443,0.99671772428884,0.0334561741060507,-0.177757855909413,-0.664973364777055,55,"FOS",99,65
"ZKSCAN1",0.977839335180055,0.99671772428884,0.0294936424723046,-0.158469540198213,-0.645848023150293,85,"FOS",100,65
"ZMIZ1",0.0388355361189521,0.454837086880428,0.321775918075361,0.191528937985616,1.14569068123168,700,"FOS",13,65
"ZNF384",0.873239436619718,0.99671772428884,0.0224414263839237,-0.172514128420495,-0.867734541444818,588,"FOS",82,65
"AR",0.0210385273511664,0.254956771010876,0.352487857583619,-0.234835077186051,-1.25978006292401,431,"FOSL2",8,101
"ATF2",0.00442632984794373,0.0911823948676408,0.407017918923954,0.193036890478282,1.17772922679702,2025,"FOSL2",14,101
"ATF3",0.613805970149254,0.894766957969205,0.0652353056017703,-0.213272858457653,-0.92557602588897,85,"FOSL2",85,101
"BCL3",0.427536231884058,0.894766957969205,0.0822054920415869,-0.212154220109351,-1.0143242514325,160,"FOSL2",43,101
"BCLAF1",0.650406504065041,0.894766957969205,0.0813027345384498,0.171396174752175,0.961333733003984,605,"FOSL2",63,101
"BHLHE40",0.267441860465116,0.834742776603242,0.126875729929857,0.203278945388011,1.06246521202941,268,"FOSL2",34,101
"BRCA1",0.0988496203730083,0.515,0.287805130535564,0.175270110205457,1.07123436540864,2347,"FOSL2",31,101
"CBX3",0.283018867924528,0.848191908342284,0.115734447701689,0.27260139763952,1.09616072242104,53,"FOSL2",27,101
"CEBPB",0.454935622317597,0.894766957969205,0.0880945010398517,0.215808239922922,1.00639467253224,113,"FOSL2",49,101
"CEBPD",0.078740157480315,0.515,0.261663521711573,0.207654656918512,1.15560298631348,541,"FOSL2",18,101
"CHD1",0.510466988727858,0.894766957969205,0.0670512579829467,-0.18046872353833,-0.98736251483217,526,"FOSL2",53,101
"CREB1",0.37953795379538,0.894766957969205,0.126875729929857,0.167213983540428,1.00926589000784,1625,"FOSL2",47,101
"CREB1",0.145348837209302,0.586894586894587,0.199915231309662,0.183601281556448,1.08205042415109,1124,"FOSL2",29,101
"CTCF",0.538235294117647,0.894766957969205,0.0965629554309422,0.169863602591639,0.983985156264451,939,"FOSL2",54,101
"E2F1",0.0222777761077464,0.254956771010876,0.352487857583619,0.208797659477572,1.18401888533986,673,"FOSL2",10,101
"E2F4",0.14797507788162,0.586894586894587,0.141225119642531,-0.199532152014574,-1.10083586541357,613,"FOSL2",26,101
"E2F6",0.00952147027867895,0.163451906450655,0.380730400722792,0.186575962817459,1.13788790361496,2119,"FOSL2",21,101
"EGR1",0.153846153846154,0.586894586894587,0.169570644405628,0.22850946986446,1.1369778169148,181,"FOSL2",22,101
"EGR1",0.115479115479115,0.540652222470404,0.206587922696891,0.211756053459705,1.13571384891562,368,"FOSL2",23,101
"ELF1",0.927170868347339,0.964632317573494,0.0326513265618535,-0.154219261061129,-0.906680652385407,1798,"FOSL2",90,101
"ERG",0.964601769911504,0.983702795058267,0.0519512476197082,0.158806003956893,0.731042503880235,108,"FOSL2",102,101
"ESR1",0.745353159851301,0.894766957969205,0.055826471778749,-0.207286578514873,-0.843632350602898,61,"FOSL2",96,101
"ETS1",0.564935064935065,0.894766957969205,0.0768736734126542,0.199328938951465,0.95372598204421,130,"FOSL2",65,101
"EZH2",0.399150743099788,0.894766957969205,0.0949751525905595,0.232501431965506,1.02646080261518,83,"FOSL2",40,101
"EZH2",0.0604166666666667,0.444494047619048,0.266350657088526,0.38534322026376,1.40542093172919,34,"FOSL2",3,101
"FLI1",0.0359595630206401,0.308652915927161,0.321775918075361,0.213312547016735,1.18158285539606,516,"FOSL2",12,101
"FOS",0.451400329489292,0.894766957969205,0.0743625384422526,-0.18716756986251,-1.00538582459423,437,"FOSL2",50,101
"FOSL2",0.90356394129979,0.959454494369881,0.0524827622635459,0.171932052888442,0.759359404999994,82,"FOSL2",101,101
"FOXA1",0.367837338262477,0.894766957969205,0.0916795246008379,-0.230650471911067,-1.05238602598546,119,"FOSL2",37,101
"FOXA2",0.0342944421430732,0.308652915927161,0.321775918075361,-0.278365824339043,-1.32101532449466,154,"FOSL2",4,101
"FOXM1",0.000508282958378319,0.0247943907993929,0.477270815362862,-0.406251835137111,-1.7428498927176,82,"FOSL2",1,101
"FOXP2",0.861995753715499,0.944527262049962,0.0552495663125249,0.176792183102057,0.837924163704513,123,"FOSL2",97,101
"GABPA",0.0282704846591131,0.291185991988865,0.352487857583619,0.185139461568952,1.11500862150216,1553,"FOSL2",25,101
"GATA1",0.213740458015267,0.725454289336526,0.151148761385484,0.197439590025431,1.08171519448253,453,"FOSL2",30,101
"GATA2",0.980392156862745,0.990003844675125,0.0373029764832679,-0.152711526632423,-0.822225712190189,448,"FOSL2",100,101
"HDAC2",0.530042918454936,0.894766957969205,0.0797705918628453,0.207616369674191,0.971001473647828,116,"FOSL2",60,101
"HNF4A",0.430939226519337,0.894766957969205,0.106323255932708,0.179401241073929,1.00900380550519,622,"FOSL2",48,101
"IRF1",0.667420814479638,0.894766957969205,0.070619624712259,0.188116537202655,0.935997663121403,181,"FOSL2",81,101
"IRF3",0.535303776683087,0.894766957969205,0.0656813601934011,-0.182238992944308,-0.981663807378922,453,"FOSL2",55,101
"IRF8",0.543352601156069,0.894766957969205,0.0728938564822936,-0.244685362731291,-0.942016763706331,48,"FOSL2",76,101
"KAT2A",0.211991434689507,0.725454289336526,0.138022242496643,0.273418967311442,1.15832634463322,67,"FOSL2",17,101
"KLF4",0.644904458598726,0.894766957969205,0.0553642837725362,-0.17328111745236,-0.953367640698526,596,"FOSL2",66,101
"MAX",0.00384149465949356,0.0911823948676408,0.431707695803346,0.196988162845484,1.18884522435172,1649,"FOSL2",9,101
"MYC",0.000330969554791004,0.0247943907993929,0.49849310876659,0.217118286356568,1.28048046233046,1219,"FOSL2",6,101
"MYC",0.0883116883116883,0.515,0.245041785430996,0.208432500536382,1.14646215491204,477,"FOSL2",19,101
"MYOD1",0.770244821092279,0.894766957969205,0.0549073703290958,-0.209510664603437,-0.823914849144138,52,"FOSL2",99,101
"NANOG",0.401937046004843,0.894766957969205,0.102449405629826,0.192601041306921,1.00983309105619,292,"FOSL2",46,101
"NELFE",0.355203619909502,0.894766957969205,0.105920292736253,0.206690088324491,1.02841271979011,181,"FOSL2",39,101
"NFE2L2",0.757731958762887,0.894766957969205,0.0707899094502623,0.169171148611015,0.925455187780215,452,"FOSL2",86,101
"NFIC",0.000722166722312415,0.0247943907993929,0.477270815362862,-0.324850226906269,-1.58978649153892,190,"FOSL2",2,101
"NFYA",0.767575322812052,0.894766957969205,0.0425877779273254,-0.161660740013196,-0.940711467110484,1538,"FOSL2",77,101
"NFYB",0.900735294117647,0.959454494369881,0.0802023444698144,0.153940765505963,0.945202020422917,2446,"FOSL2",71,101
